project_id,material,quantity,unit,work_category,quantity_per_mw,data_type,synthetic_flag
HP-105,Embedded Steel,247.6,MT,Civil,3.88,synthetic,True
HP-106,Concrete,234278.5,m3,Civil,2757.84,synthetic,True
HP-106,Cement,81997.5,MT,Civil,965.24,synthetic,True
HP-106,Reinforcement Steel,6566.3,MT,Civil,77.3,synthetic,True
HP-106,Structural Steel,2098.6,MT,Civil,24.7,synthetic,True
HP-106,Penstock Steel,5128.4,MT,Hydromechanical,60.37,synthetic,True
HP-106,Aggregate,199136.7,m3,Civil,2344.16,synthetic,True
HP-106,Sand,105425.3,m3,Civil,1241.03,synthetic,True
HP-106,Excavation,2413906.5,m3,Civil,28415.62,synthetic,True
HP-106,Rock Excavation,1810429.9,m3,Civil,21311.71,synthetic,True
HP-106,Earth Excavation,603476.6,m3,Civil,7103.9,synthetic,True
HP-106,Grouting Cement,6559.8,MT,Civil,77.22,synthetic,True
HP-106,Shotcrete,28113.4,m3,Civil,330.94,synthetic,True
HP-106,Lining Concrete,58569.6,m3,Civil,689.46,synthetic,True
HP-106,Gates Steel,328.3,MT,Hydromechanical,3.86,synthetic,True
HP-106,Embedded Steel,314.8,MT,Civil,3.71,synthetic,True
HP-107,Concrete,284002.2,m3,Civil,5645.04,synthetic,True
HP-107,Cement,99400.8,MT,Civil,1975.77,synthetic,True
HP-107,Reinforcement Steel,4305.7,MT,Civil,85.58,synthetic,True
HP-107,Structural Steel,1273.7,MT,Civil,25.32,synthetic,True
HP-107,Penstock Steel,3062.9,MT,Hydromechanical,60.88,synthetic,True
HP-107,Aggregate,241401.9,m3,Civil,4798.29,synthetic,True
HP-107,Sand,127801.0,m3,Civil,2540.27,synthetic,True
HP-107,Excavation,1437440.0,m3,Civil,28571.66,synthetic,True
HP-107,Rock Excavation,646848.0,m3,Civil,12857.25,synthetic,True
HP-107,Earth Excavation,790592.0,m3,Civil,15714.41,synthetic,True
HP-107,Grouting Cement,7952.1,MT,Civil,158.06,synthetic,True
HP-107,Shotcrete,34080.3,m3,Civil,677.41,synthetic,True
HP-107,Lining Concrete,71000.6,m3,Civil,1411.26,synthetic,True
HP-107,Gates Steel,215.3,MT,Hydromechanical,4.28,synthetic,True
HP-107,Embedded Steel,191.1,MT,Civil,3.8,synthetic,True
HP-108,Concrete,296450.7,m3,Civil,4789.19,synthetic,True
HP-108,Cement,103757.7,MT,Civil,1676.21,synthetic,True
HP-108,Reinforcement Steel,4860.4,MT,Civil,78.52,synthetic,True
HP-108,Structural Steel,1474.6,MT,Civil,23.82,synthetic,True
HP-108,Penstock Steel,5807.8,MT,Hydromechanical,93.83,synthetic,True
HP-108,Aggregate,251983.1,m3,Civil,4070.81,synthetic,True
HP-108,Sand,133402.8,m3,Civil,2155.13,synthetic,True
HP-108,Excavation,1698008.5,m3,Civil,27431.48,synthetic,True
HP-108,Rock Excavation,764103.8,m3,Civil,12344.16,synthetic,True
HP-108,Earth Excavation,933904.7,m3,Civil,15087.31,synthetic,True
HP-108,Grouting Cement,8300.6,MT,Civil,134.1,synthetic,True
HP-108,Shotcrete,35574.1,m3,Civil,574.7,synthetic,True
HP-108,Lining Concrete,74112.7,m3,Civil,1197.3,synthetic,True
HP-108,Gates Steel,243.0,MT,Hydromechanical,3.93,synthetic,True
HP-108,Embedded Steel,221.2,MT,Civil,3.57,synthetic,True
HP-109,Concrete,264639.9,m3,Civil,3428.42,synthetic,True
HP-109,Cement,92624.0,MT,Civil,1199.95,synthetic,True
HP-109,Reinforcement Steel,6253.6,MT,Civil,81.02,synthetic,True
HP-109,Structural Steel,2118.2,MT,Civil,27.44,synthetic,True
HP-109,Penstock Steel,6494.4,MT,Hydromechanical,84.14,synthetic,True
HP-109,Aggregate,224943.9,m3,Civil,2914.16,synthetic,True
HP-109,Sand,119088.0,m3,Civil,1542.79,synthetic,True
HP-109,Excavation,2268099.9,m3,Civil,29383.34,synthetic,True
HP-109,Rock Excavation,1020645.0,m3,Civil,13222.5,synthetic,True
HP-109,Earth Excavation,1247454.9,m3,Civil,16160.84,synthetic,True
HP-109,Grouting Cement,7409.9,MT,Civil,96.0,synthetic,True
HP-109,Shotcrete,31756.8,m3,Civil,411.41,synthetic,True
HP-109,Lining Concrete,66160.0,m3,Civil,857.11,synthetic,True
HP-109,Gates Steel,312.7,MT,Hydromechanical,4.05,synthetic,True
HP-109,Embedded Steel,317.7,MT,Civil,4.12,synthetic,True
HP-110,Concrete,120856.0,m3,Civil,4065.12,synthetic,True
HP-110,Cement,42299.6,MT,Civil,1422.79,synthetic,True
HP-110,Reinforcement Steel,2373.4,MT,Civil,79.83,synthetic,True
HP-110,Structural Steel,476.9,MT,Civil,16.04,synthetic,True
HP-110,Penstock Steel,2036.6,MT,Hydromechanical,68.5,synthetic,True
HP-110,Aggregate,102727.6,m3,Civil,3455.35,synthetic,True
HP-110,Sand,54385.2,m3,Civil,1829.3,synthetic,True
HP-110,Excavation,656295.3,m3,Civil,22075.19,synthetic,True
HP-110,Rock Excavation,492221.5,m3,Civil,16556.39,synthetic,True
HP-110,Earth Excavation,164073.8,m3,Civil,5518.8,synthetic,True
HP-110,Grouting Cement,3384.0,MT,Civil,113.82,synthetic,True
HP-110,Shotcrete,14502.7,m3,Civil,487.81,synthetic,True
HP-110,Lining Concrete,30214.0,m3,Civil,1016.28,synthetic,True
HP-110,Gates Steel,118.7,MT,Hydromechanical,3.99,synthetic,True
HP-110,Embedded Steel,71.5,MT,Civil,2.4,synthetic,True
HP-111,Concrete,348318.6,m3,Civil,4004.12,synthetic,True
HP-111,Cement,121911.5,MT,Civil,1401.44,synthetic,True
HP-111,Reinforcement Steel,7393.5,MT,Civil,84.99,synthetic,True
HP-111,Structural Steel,1981.3,MT,Civil,22.78,synthetic,True
HP-111,Penstock Steel,4477.1,MT,Hydromechanical,51.47,synthetic,True
HP-111,Aggregate,296070.8,m3,Civil,3403.5,synthetic,True
HP-111,Sand,156743.4,m3,Civil,1801.86,synthetic,True
HP-111,Excavation,2726505.2,m3,Civil,31342.74,synthetic,True
HP-111,Rock Excavation,2044878.9,m3,Civil,23507.06,synthetic,True
HP-111,Earth Excavation,681626.3,m3,Civil,7835.69,synthetic,True
HP-111,Grouting Cement,9752.9,MT,Civil,112.12,synthetic,True
HP-111,Shotcrete,41798.2,m3,Civil,480.49,synthetic,True
HP-111,Lining Concrete,87079.6,m3,Civil,1001.03,synthetic,True
HP-111,Gates Steel,369.7,MT,Hydromechanical,4.25,synthetic,True
HP-111,Embedded Steel,297.2,MT,Civil,3.42,synthetic,True
HP-112,Concrete,170428.9,m3,Civil,3205.96,synthetic,True
HP-112,Cement,59650.1,MT,Civil,1122.09,synthetic,True
HP-112,Reinforcement Steel,4306.0,MT,Civil,81.0,synthetic,True
HP-112,Structural Steel,1218.2,MT,Civil,22.92,synthetic,True
HP-112,Penstock Steel,3622.7,MT,Hydromechanical,68.15,synthetic,True
HP-112,Aggregate,144864.6,m3,Civil,2725.07,synthetic,True
HP-112,Sand,76693.0,m3,Civil,1442.68,synthetic,True
HP-112,Excavation,1456649.2,m3,Civil,27401.23,synthetic,True
HP-112,Rock Excavation,655492.1,m3,Civil,12330.55,synthetic,True
HP-112,Earth Excavation,801157.1,m3,Civil,15070.68,synthetic,True
HP-112,Grouting Cement,4772.0,MT,Civil,89.77,synthetic,True
HP-112,Shotcrete,20451.5,m3,Civil,384.72,synthetic,True
HP-112,Lining Concrete,42607.2,m3,Civil,801.49,synthetic,True
HP-112,Gates Steel,215.3,MT,Hydromechanical,4.05,synthetic,True
HP-112,Embedded Steel,182.7,MT,Civil,3.44,synthetic,True
HP-113,Concrete,301135.5,m3,Civil,3763.72,synthetic,True
HP-113,Cement,105397.4,MT,Civil,1317.3,synthetic,True
HP-113,Reinforcement Steel,6537.4,MT,Civil,81.71,synthetic,True
HP-113,Structural Steel,2151.2,MT,Civil,26.89,synthetic,True
HP-113,Penstock Steel,8389.7,MT,Hydromechanical,104.86,synthetic,True
HP-113,Aggregate,255965.2,m3,Civil,3199.17,synthetic,True
HP-113,Sand,135511.0,m3,Civil,1693.68,synthetic,True
HP-113,Excavation,2383477.3,m3,Civil,29789.74,synthetic,True
HP-113,Rock Excavation,1072564.8,m3,Civil,13405.38,synthetic,True
HP-113,Earth Excavation,1310912.5,m3,Civil,16384.36,synthetic,True
HP-113,Grouting Cement,8431.8,MT,Civil,105.38,synthetic,True
HP-113,Shotcrete,36136.3,m3,Civil,451.65,synthetic,True
HP-113,Lining Concrete,75283.9,m3,Civil,940.93,synthetic,True
HP-113,Gates Steel,326.9,MT,Hydromechanical,4.09,synthetic,True
HP-113,Embedded Steel,322.7,MT,Civil,4.03,synthetic,True
HP-114,Concrete,247616.3,m3,Civil,3466.07,synthetic,True
HP-114,Cement,86665.7,MT,Civil,1213.13,synthetic,True
HP-114,Reinforcement Steel,5878.3,MT,Civil,82.28,synthetic,True
HP-114,Structural Steel,1645.5,MT,Civil,23.03,synthetic,True
HP-114,Penstock Steel,5224.1,MT,Hydromechanical,73.13,synthetic,True
HP-114,Aggregate,210473.9,m3,Civil,2946.16,synthetic,True
HP-114,Sand,111427.3,m3,Civil,1559.73,synthetic,True
HP-114,Excavation,2106428.1,m3,Civil,29485.28,synthetic,True
HP-114,Rock Excavation,1579821.1,m3,Civil,22113.96,synthetic,True
HP-114,Earth Excavation,526607.0,m3,Civil,7371.32,synthetic,True
HP-114,Grouting Cement,6933.3,MT,Civil,97.05,synthetic,True
HP-114,Shotcrete,29714.0,m3,Civil,415.93,synthetic,True
HP-114,Lining Concrete,61904.1,m3,Civil,866.52,synthetic,True
HP-114,Gates Steel,293.9,MT,Hydromechanical,4.11,synthetic,True
HP-114,Embedded Steel,246.8,MT,Civil,3.45,synthetic,True
HP-115,Concrete,318976.6,m3,Civil,5671.7,synthetic,True
HP-115,Cement,111641.8,MT,Civil,1985.1,synthetic,True
HP-115,Reinforcement Steel,4393.5,MT,Civil,78.12,synthetic,True
HP-115,Structural Steel,1179.2,MT,Civil,20.97,synthetic,True
HP-115,Penstock Steel,7352.5,MT,Hydromechanical,130.73,synthetic,True
HP-115,Aggregate,271130.1,m3,Civil,4820.95,synthetic,True
HP-115,Sand,143539.5,m3,Civil,2552.27,synthetic,True
HP-115,Excavation,1505111.0,m3,Civil,26762.29,synthetic,True
HP-115,Rock Excavation,677300.0,m3,Civil,12043.03,synthetic,True
HP-115,Earth Excavation,827811.0,m3,Civil,14719.26,synthetic,True
HP-115,Grouting Cement,8931.3,MT,Civil,158.81,synthetic,True
HP-115,Shotcrete,38277.2,m3,Civil,680.6,synthetic,True
HP-115,Lining Concrete,79744.1,m3,Civil,1417.92,synthetic,True
HP-115,Gates Steel,219.7,MT,Hydromechanical,3.91,synthetic,True
HP-115,Embedded Steel,176.9,MT,Civil,3.15,synthetic,True
HP-116,Concrete,347604.4,m3,Civil,5928.78,synthetic,True
HP-116,Cement,121661.5,MT,Civil,2075.07,synthetic,True
HP-116,Reinforcement Steel,4333.8,MT,Civil,73.92,synthetic,True
HP-116,Structural Steel,1268.2,MT,Civil,21.63,synthetic,True
HP-116,Penstock Steel,8374.8,MT,Hydromechanical,142.84,synthetic,True
HP-116,Aggregate,295463.7,m3,Civil,5039.46,synthetic,True
HP-116,Sand,156422.0,m3,Civil,2667.95,synthetic,True
HP-116,Excavation,1497751.0,m3,Civil,25545.81,synthetic,True
HP-116,Rock Excavation,673988.0,m3,Civil,11495.62,synthetic,True
HP-116,Earth Excavation,823763.0,m3,Civil,14050.2,synthetic,True
HP-116,Grouting Cement,9732.9,MT,Civil,166.01,synthetic,True
HP-116,Shotcrete,41712.5,m3,Civil,711.45,synthetic,True
HP-116,Lining Concrete,86901.1,m3,Civil,1482.2,synthetic,True
HP-116,Gates Steel,216.7,MT,Hydromechanical,3.7,synthetic,True
HP-116,Embedded Steel,190.2,MT,Civil,3.24,synthetic,True
HP-117,Concrete,290524.9,m3,Civil,8047.78,synthetic,True
HP-117,Cement,101683.7,MT,Civil,2816.72,synthetic,True
HP-117,Reinforcement Steel,2830.6,MT,Civil,78.41,synthetic,True
HP-117,Structural Steel,568.9,MT,Civil,15.76,synthetic,True
HP-117,Penstock Steel,3402.7,MT,Hydromechanical,94.26,synthetic,True
HP-117,Aggregate,246946.2,m3,Civil,6840.61,synthetic,True
HP-117,Sand,130736.2,m3,Civil,3621.5,synthetic,True
HP-117,Excavation,852707.5,m3,Civil,23620.71,synthetic,True
HP-117,Rock Excavation,639530.6,m3,Civil,17715.53,synthetic,True
HP-117,Earth Excavation,213176.9,m3,Civil,5905.18,synthetic,True
HP-117,Grouting Cement,8134.7,MT,Civil,225.34,synthetic,True
HP-117,Shotcrete,34863.0,m3,Civil,965.73,synthetic,True
HP-117,Lining Concrete,72631.2,m3,Civil,2011.94,synthetic,True
HP-117,Gates Steel,141.5,MT,Hydromechanical,3.92,synthetic,True
HP-117,Embedded Steel,85.3,MT,Civil,2.36,synthetic,True
HP-118,Concrete,367829.7,m3,Civil,4200.41,synthetic,True
HP-118,Cement,128740.4,MT,Civil,1470.14,synthetic,True
HP-118,Reinforcement Steel,6750.8,MT,Civil,77.09,synthetic,True
HP-118,Structural Steel,1775.0,MT,Civil,20.27,synthetic,True
HP-118,Penstock Steel,4545.8,MT,Hydromechanical,51.91,synthetic,True
HP-118,Aggregate,312655.2,m3,Civil,3570.35,synthetic,True
HP-118,Sand,165523.4,m3,Civil,1890.18,synthetic,True
HP-118,Excavation,2491618.9,m3,Civil,28452.88,synthetic,True
HP-118,Rock Excavation,1121228.5,m3,Civil,12803.8,synthetic,True
HP-118,Earth Excavation,1370390.4,m3,Civil,15649.09,synthetic,True
HP-118,Grouting Cement,10299.2,MT,Civil,117.61,synthetic,True
HP-118,Shotcrete,44139.6,m3,Civil,504.05,synthetic,True
HP-118,Lining Concrete,91957.4,m3,Civil,1050.1,synthetic,True
HP-118,Gates Steel,337.5,MT,Hydromechanical,3.85,synthetic,True
HP-118,Embedded Steel,266.2,MT,Civil,3.04,synthetic,True
HP-119,Concrete,126709.0,m3,Civil,3592.54,synthetic,True
HP-119,Cement,44348.1,MT,Civil,1257.39,synthetic,True
HP-119,Reinforcement Steel,2916.4,MT,Civil,82.69,synthetic,True
HP-119,Structural Steel,595.9,MT,Civil,16.9,synthetic,True
HP-119,Penstock Steel,1584.9,MT,Hydromechanical,44.94,synthetic,True
HP-119,Aggregate,107702.6,m3,Civil,3053.66,synthetic,True
HP-119,Sand,57019.1,m3,Civil,1616.65,synthetic,True
HP-119,Excavation,870621.6,m3,Civil,24684.48,synthetic,True
HP-119,Rock Excavation,652966.2,m3,Civil,18513.36,synthetic,True
HP-119,Earth Excavation,217655.4,m3,Civil,6171.12,synthetic,True
HP-119,Grouting Cement,3547.8,MT,Civil,100.59,synthetic,True
HP-119,Shotcrete,15205.1,m3,Civil,431.11,synthetic,True
HP-119,Lining Concrete,31677.2,m3,Civil,898.13,synthetic,True
HP-119,Gates Steel,145.8,MT,Hydromechanical,4.13,synthetic,True
HP-119,Embedded Steel,89.4,MT,Civil,2.53,synthetic,True
HP-120,Concrete,354016.5,m3,Civil,3800.91,synthetic,True
HP-120,Cement,123905.8,MT,Civil,1330.32,synthetic,True
HP-120,Reinforcement Steel,7719.9,MT,Civil,82.88,synthetic,True
HP-120,Structural Steel,2614.2,MT,Civil,28.07,synthetic,True
HP-120,Penstock Steel,3686.6,MT,Hydromechanical,39.58,synthetic,True
HP-120,Aggregate,300914.0,m3,Civil,3230.77,synthetic,True
HP-120,Sand,159307.4,m3,Civil,1710.41,synthetic,True
HP-120,Excavation,2871256.2,m3,Civil,30827.32,synthetic,True
HP-120,Rock Excavation,1292065.3,m3,Civil,13872.29,synthetic,True
HP-120,Earth Excavation,1579190.9,m3,Civil,16955.02,synthetic,True
HP-120,Grouting Cement,9912.5,MT,Civil,106.43,synthetic,True
HP-120,Shotcrete,42482.0,m3,Civil,456.11,synthetic,True
HP-120,Lining Concrete,88504.1,m3,Civil,950.23,synthetic,True
HP-120,Gates Steel,386.0,MT,Hydromechanical,4.14,synthetic,True
HP-120,Embedded Steel,392.1,MT,Civil,4.21,synthetic,True
HP-121,Concrete,211613.1,m3,Civil,2673.23,synthetic,True
HP-121,Cement,74064.6,MT,Civil,935.63,synthetic,True
HP-121,Reinforcement Steel,6763.7,MT,Civil,85.44,synthetic,True
HP-121,Structural Steel,2344.8,MT,Civil,29.62,synthetic,True
HP-121,Penstock Steel,6291.2,MT,Hydromechanical,79.47,synthetic,True
HP-121,Aggregate,179871.1,m3,Civil,2272.25,synthetic,True
HP-121,Sand,95225.9,m3,Civil,1202.95,synthetic,True
HP-121,Excavation,2462203.1,m3,Civil,31104.13,synthetic,True
HP-121,Rock Excavation,1846652.3,m3,Civil,23328.1,synthetic,True
HP-121,Earth Excavation,615550.8,m3,Civil,7776.03,synthetic,True
HP-121,Grouting Cement,5925.2,MT,Civil,74.85,synthetic,True
HP-121,Shotcrete,25393.6,m3,Civil,320.79,synthetic,True
HP-121,Lining Concrete,52903.3,m3,Civil,668.31,synthetic,True
HP-121,Gates Steel,338.2,MT,Hydromechanical,4.27,synthetic,True
HP-121,Embedded Steel,351.7,MT,Civil,4.44,synthetic,True
HP-122,Concrete,347217.1,m3,Civil,4203.6,synthetic,True
HP-122,Cement,121526.0,MT,Civil,1471.26,synthetic,True
HP-122,Reinforcement Steel,6887.1,MT,Civil,83.38,synthetic,True
HP-122,Structural Steel,2400.9,MT,Civil,29.07,synthetic,True
HP-122,Penstock Steel,5859.6,MT,Hydromechanical,70.94,synthetic,True
HP-122,Aggregate,295134.5,m3,Civil,3573.06,synthetic,True
HP-122,Sand,156247.7,m3,Civil,1891.62,synthetic,True
HP-122,Excavation,2522207.2,m3,Civil,30535.2,synthetic,True
HP-122,Rock Excavation,1134993.2,m3,Civil,13740.84,synthetic,True
HP-122,Earth Excavation,1387214.0,m3,Civil,16794.36,synthetic,True
HP-122,Grouting Cement,9722.1,MT,Civil,117.7,synthetic,True
HP-122,Shotcrete,41666.1,m3,Civil,504.43,synthetic,True
HP-122,Lining Concrete,86804.3,m3,Civil,1050.9,synthetic,True
HP-122,Gates Steel,344.4,MT,Hydromechanical,4.17,synthetic,True
HP-122,Embedded Steel,360.1,MT,Civil,4.36,synthetic,True
HP-123,Concrete,342983.4,m3,Civil,3850.29,synthetic,True
HP-123,Cement,120044.2,MT,Civil,1347.6,synthetic,True
HP-123,Reinforcement Steel,6928.1,MT,Civil,77.77,synthetic,True
HP-123,Structural Steel,1864.6,MT,Civil,20.93,synthetic,True
HP-123,Penstock Steel,3521.8,MT,Hydromechanical,39.54,synthetic,True
HP-123,Aggregate,291535.9,m3,Civil,3272.74,synthetic,True
HP-123,Sand,154342.5,m3,Civil,1732.63,synthetic,True
HP-123,Excavation,2562663.0,m3,Civil,28768.11,synthetic,True
HP-123,Rock Excavation,1153198.4,m3,Civil,12945.65,synthetic,True
HP-123,Earth Excavation,1409464.6,m3,Civil,15822.46,synthetic,True
HP-123,Grouting Cement,9603.5,MT,Civil,107.81,synthetic,True
HP-123,Shotcrete,41158.0,m3,Civil,462.03,synthetic,True
HP-123,Lining Concrete,85745.9,m3,Civil,962.57,synthetic,True
HP-123,Gates Steel,346.4,MT,Hydromechanical,3.89,synthetic,True
HP-123,Embedded Steel,279.7,MT,Civil,3.14,synthetic,True
HP-124,Concrete,331498.1,m3,Civil,8260.61,synthetic,True
HP-124,Cement,116024.3,MT,Civil,2891.21,synthetic,True
HP-124,Reinforcement Steel,2963.1,MT,Civil,73.84,synthetic,True
HP-124,Structural Steel,905.2,MT,Civil,22.56,synthetic,True
HP-124,Penstock Steel,3987.6,MT,Hydromechanical,99.37,synthetic,True
HP-124,Aggregate,281773.4,m3,Civil,7021.52,synthetic,True
HP-124,Sand,149174.1,m3,Civil,3717.27,synthetic,True
HP-124,Excavation,926976.1,m3,Civil,23099.33,synthetic,True
HP-124,Rock Excavation,417139.2,m3,Civil,10394.7,synthetic,True
HP-124,Earth Excavation,509836.9,m3,Civil,12704.63,synthetic,True
HP-124,Grouting Cement,9281.9,MT,Civil,231.3,synthetic,True
HP-124,Shotcrete,39779.8,m3,Civil,991.27,synthetic,True
HP-124,Lining Concrete,82874.5,m3,Civil,2065.15,synthetic,True
HP-124,Gates Steel,148.2,MT,Hydromechanical,3.69,synthetic,True
HP-124,Embedded Steel,135.8,MT,Civil,3.38,synthetic,True
HP-125,Concrete,174446.8,m3,Civil,3567.42,synthetic,True
HP-125,Cement,61056.4,MT,Civil,1248.6,synthetic,True
HP-125,Reinforcement Steel,4137.1,MT,Civil,84.6,synthetic,True
HP-125,Structural Steel,879.5,MT,Civil,17.99,synthetic,True
HP-125,Penstock Steel,2432.1,MT,Hydromechanical,49.74,synthetic,True
HP-125,Aggregate,148279.8,m3,Civil,3032.31,synthetic,True
HP-125,Sand,78501.1,m3,Civil,1605.34,synthetic,True
HP-125,Excavation,1371268.4,m3,Civil,28042.3,synthetic,True
HP-125,Rock Excavation,617070.8,m3,Civil,12619.03,synthetic,True
HP-125,Earth Excavation,754197.6,m3,Civil,15423.26,synthetic,True
HP-125,Grouting Cement,4884.5,MT,Civil,99.89,synthetic,True
HP-125,Shotcrete,20933.6,m3,Civil,428.09,synthetic,True
HP-125,Lining Concrete,43611.7,m3,Civil,891.85,synthetic,True
HP-125,Gates Steel,206.9,MT,Hydromechanical,4.23,synthetic,True
HP-125,Embedded Steel,131.9,MT,Civil,2.7,synthetic,True
HP-126,Concrete,310542.9,m3,Civil,4436.96,synthetic,True
HP-126,Cement,108690.0,MT,Civil,1552.94,synthetic,True
HP-126,Reinforcement Steel,5813.7,MT,Civil,83.06,synthetic,True
HP-126,Structural Steel,1859.5,MT,Civil,26.57,synthetic,True
HP-126,Penstock Steel,10701.8,MT,Hydromechanical,152.9,synthetic,True
HP-126,Aggregate,263961.5,m3,Civil,3771.42,synthetic,True
HP-126,Sand,139744.3,m3,Civil,1996.63,synthetic,True
HP-126,Excavation,2076277.8,m3,Civil,29665.35,synthetic,True
HP-126,Rock Excavation,1557208.4,m3,Civil,22249.01,synthetic,True
HP-126,Earth Excavation,519069.4,m3,Civil,7416.34,synthetic,True
HP-126,Grouting Cement,8695.2,MT,Civil,124.23,synthetic,True
HP-126,Shotcrete,37265.1,m3,Civil,532.43,synthetic,True
HP-126,Lining Concrete,77635.7,m3,Civil,1109.24,synthetic,True
HP-126,Gates Steel,290.7,MT,Hydromechanical,4.15,synthetic,True
HP-126,Embedded Steel,278.9,MT,Civil,3.98,synthetic,True
HP-127,Concrete,332255.0,m3,Civil,3546.32,synthetic,True
HP-127,Cement,116289.2,MT,Civil,1241.21,synthetic,True
HP-127,Reinforcement Steel,6994.2,MT,Civil,74.65,synthetic,True
HP-127,Structural Steel,1564.4,MT,Civil,16.7,synthetic,True
HP-127,Penstock Steel,8258.6,MT,Hydromechanical,88.15,synthetic,True
HP-127,Aggregate,282416.8,m3,Civil,3014.38,synthetic,True
HP-127,Sand,149514.8,m3,Civil,1595.85,synthetic,True
HP-127,Excavation,2603197.3,m3,Civil,27785.22,synthetic,True
HP-127,Rock Excavation,1952398.0,m3,Civil,20838.92,synthetic,True
HP-127,Earth Excavation,650799.3,m3,Civil,6946.3,synthetic,True
HP-127,Grouting Cement,9303.1,MT,Civil,99.3,synthetic,True
HP-127,Shotcrete,39870.6,m3,Civil,425.56,synthetic,True
HP-127,Lining Concrete,83063.8,m3,Civil,886.58,synthetic,True
HP-127,Gates Steel,349.7,MT,Hydromechanical,3.73,synthetic,True
HP-127,Embedded Steel,234.7,MT,Civil,2.51,synthetic,True
HP-128,Concrete,416485.1,m3,Civil,4333.42,synthetic,True
HP-128,Cement,145769.8,MT,Civil,1516.7,synthetic,True
HP-128,Reinforcement Steel,7421.8,MT,Civil,77.22,synthetic,True
HP-128,Structural Steel,2238.3,MT,Civil,23.29,synthetic,True
HP-128,Penstock Steel,5007.4,MT,Hydromechanical,52.1,synthetic,True
HP-128,Aggregate,354012.3,m3,Civil,3683.41,synthetic,True
HP-128,Sand,187418.3,m3,Civil,1950.04,synthetic,True
HP-128,Excavation,2770660.3,m3,Civil,28828.01,synthetic,True
HP-128,Rock Excavation,1246797.1,m3,Civil,12972.61,synthetic,True
HP-128,Earth Excavation,1523863.2,m3,Civil,15855.41,synthetic,True
HP-128,Grouting Cement,11661.6,MT,Civil,121.34,synthetic,True
HP-128,Shotcrete,49978.2,m3,Civil,520.01,synthetic,True
HP-128,Lining Concrete,104121.3,m3,Civil,1083.36,synthetic,True
HP-128,Gates Steel,371.1,MT,Hydromechanical,3.86,synthetic,True
HP-128,Embedded Steel,335.7,MT,Civil,3.49,synthetic,True
HP-129,Concrete,199201.5,m3,Civil,2983.4,synthetic,True
HP-129,Cement,69720.5,MT,Civil,1044.19,synthetic,True
HP-129,Reinforcement Steel,5659.3,MT,Civil,84.76,synthetic,True
HP-129,Structural Steel,1840.5,MT,Civil,27.56,synthetic,True
HP-129,Penstock Steel,4354.2,MT,Hydromechanical,65.21,synthetic,True
HP-129,Aggregate,169321.3,m3,Civil,2535.89,synthetic,True
HP-129,Sand,89640.7,m3,Civil,1342.53,synthetic,True
HP-129,Excavation,2004868.0,m3,Civil,30026.48,synthetic,True
HP-129,Rock Excavation,1503651.0,m3,Civil,22519.86,synthetic,True
